Employee ID,Burn Rate
fffe31003100380038003100,0.451627177
fffe350036003500,0.339502775
fffe3700330038003200,0.269459444
fffe33003400360031003000,0.414535514
fffe32003900300035003300,0.499573371
fffe33003300390038003500,0.063383333
fffe31003900390037003100,0.203691746
fffe31003300390031003000,0.428133929
fffe32003200340038003800,0.572172424
fffe31003600330030003600,0.515739456
fffe31003400380035003300,0.339842229
fffe33003300360031003700,0.724847143
fffe3200370038003900,0.657470765
fffe31003600340031003200,0.1212
fffe3700380035003700,0.61655881
fffe3900300036003000,0.545349514
fffe31003100340033003700,0.542450443
fffe31003900310035003100,0.334900621
fffe32003900380032003400,0.640568837
fffe3600310031003400,0.8946
fffe31003900380031003600,0.436877619
fffe3400320038003300,0.51856229
fffe3100310030003000,0.1843
fffe370031003700,0.6027
fffe31003600350035003800,0.658972273
fffe33003300360036003400,0.45275
fffe3200390035003500,0.220729503
fffe32003900370035003100,0.506725
fffe31003900390038003100,0.6545
fffe31003000340034003500,0.433193759
fffe32003800350035003900,0.262435278
fffe32003700360034003400,0.2169
fffe32003400380033003700,0.352457033
fffe31003100310039003900,0.597883333
fffe33003200350038003700,0.406066207
fffe31003800330030003500,0.304295513
fffe32003100390033003300,0.371954575
fffe31003700310030003600,0.406568765
fffe3700350038003000,0.558872051
fffe3100380036003900,0.272023324
fffe32003700360032003400,0.3515
fffe3700350033003200,0.352647222
fffe32003500330039003300,0.577468235
fffe31003900300036003000,0.521574177
fffe3900300034003500,0.2006
fffe3100310036003400,0.35752
fffe31003100320039003600,0.464621624
fffe3900370032003300,0.452468649
fffe31003600370036003800,0.5039
fffe33003100360031003700,0.500192105
fffe32003300340034003200,0.8484
fffe33003400330031003400,0.104927778
fffe32003300310036003100,0.391347952
fffe3800340038003100,0.407584312
fffe32003600390037003300,0.555522022
fffe33003200330032003900,0.360151936
fffe3300360036003500,0.805951515
fffe3300300030003100,0.194605714
fffe3800300035003700,0.415582143
fffe31003800340034003000,0.2511
fffe3800390035003600,0.472529854
fffe3300390037003600,0.607783057
fffe3600320031003300,0.753164646
fffe31003600380035003000,0.444486332
fffe31003700300036003300,0.750533333
fffe3800320038003800,0.652601515
fffe32003900350032003200,0.498024148
fffe3400330034003500,0.505568485
fffe32003000340039003400,0.5882
fffe3600360039003000,0.423727306
fffe32003900330034003100,0.433098056
fffe3600330036003800,0.40620158
fffe31003800330031003900,0.57008
fffe31003100390038003200,0.2879
fffe33003000360037003800,0.580294376
fffe32003200300030003900,0.608348751
fffe32003200300033003400,0.1594
fffe32003500390037003100,0.454166667
fffe32003500390038003200,0.420578333
fffe33003200300037003900,0.407035
fffe32003800380038003400,0.064006667
fffe3300320039003700,0.600908333
fffe32003600380038003000,0.56064079
fffe31003200340031003800,0.416345659
fffe32003700360031003000,0.392186667
fffe33003300370039003700,0.625321546
fffe32003600340038003100,0.231775
fffe32003200350038003600,0.611399147
fffe32003600320039003800,0.617347687
fffe3300390031003200,0.412311985
fffe32003600300038003100,0.161
fffe31003900310035003400,0.556425301
fffe33003000340039003800,0.671609996
fffe3100350034003500,0.298629412
fffe3100330031003700,0.186954624
fffe32003300300037003000,0.6275
fffe3700380037003100,0.45969
fffe33003400360039003200,0.54889772
fffe33003400320036003500,0.419169621
fffe32003900320037003700,0.612769116
fffe32003400310034003800,0.515667619
fffe32003500320030003000,0.229416484
fffe31003400370034003200,0.288296149
fffe32003800390035003800,0.5786
fffe31003000330031003800,0.407041351
fffe31003400350036003100,0.493871756
fffe33003100330034003300,0.417192202
fffe32003800310030003400,0.544063333
fffe31003100300037003800,0.428010635
fffe3300310033003400,0.61866619
fffe3500360030003000,0.7600625
fffe33003100300032003100,0.3164
fffe3800390036003800,0.293893333
fffe31003800300034003000,0.401519137
fffe31003600330030003800,0.341011667
fffe31003600300036003400,0.448165665
fffe32003800340031003800,0.237432358
fffe3600360037003500,0.447298996
fffe31003300330032003000,0.314534361
fffe32003200320034003500,0.61375
fffe3400320035003300,0.6619
fffe33003200370031003900,0.574989572
fffe3400340038003500,0.4557
fffe32003200330032003300,0.259601996
fffe3300380033003400,0.182587857
fffe31003100300035003400,0.3355
fffe32003600370035003400,0.6389
fffe32003400310039003700,0.358320825
fffe3600340032003300,0.523670634
fffe33003400380030003200,0.247078368
fffe32003000350037003400,0.694895594
fffe33003000310037003600,0.648197751
fffe33003400330033003900,0.384360956
fffe32003900370031003900,0.555566667
fffe3700300037003900,0.86715303
fffe31003700390034003600,0.362148937
fffe3300340036003600,0.602108766
fffe32003700390035003000,0.403584399
fffe32003300330039003500,0.3251875
fffe3300330030003200,0.607477381
fffe31003400360033003600,0.392157075
fffe33003200390031003600,0.607816667
fffe32003500320037003400,0.41683943
fffe31003600330037003400,0.527432338
fffe3300370033003900,0.398427124
fffe32003500310034003600,0.536008602
fffe33003200330038003700,0.255572727
fffe3200350030003100,0.342966667
fffe3100340032003400,0.42766797
fffe32003900370035003700,0.045060675
fffe3500310039003200,0.380670652
fffe31003100380031003700,0.486305556
fffe31003400320037003700,0.441073501
fffe33003300330030003200,0.513910952
fffe3200330035003800,0.469408649
fffe32003800300039003200,0.0562
fffe32003100380034003700,0.586188565
fffe32003500310031003600,0.511808333
fffe3800330036003300,0.4643675
fffe3300320032003300,0.559198404
fffe3100390036003800,0.5902
fffe33003200310031003900,0.260533333
fffe31003600340030003400,0.503489906
fffe33003400380034003400,0.560376929
fffe3600340035003700,0.526221524
fffe31003600330031003000,0.29755
fffe330036003100,0.58660385
fffe31003100340034003300,0.459596886
fffe3200320038003200,0.214843333
fffe3400380037003600,0.457853877
fffe32003500300033003500,0.2703
fffe31003300300038003300,0.510333333
fffe31003100360033003800,0.376925
fffe3100320039003400,0.579990476
fffe3800330035003500,0.304816667
fffe32003900340032003300,0.298445455
fffe3200320030003500,0.425072904
fffe31003400330037003900,0.7265
fffe33003300310030003800,0.2626
fffe32003900320034003600,0.0914
fffe3800330038003200,0.371088144
fffe32003000340036003400,0.415888585
fffe3800340031003400,0.409605835
fffe3700310032003900,0.126120714
fffe32003600370032003000,0.374724545
fffe3700360037003800,0.386674038
fffe340034003000,0.4717
fffe3900320034003000,0.221125
fffe3300350033003500,0.355975
fffe3600370035003300,0.2052
fffe31003400300032003500,0.391567975
fffe32003300330033003400,0.301619464
fffe3700310036003300,0.567850527
fffe33003000370036003900,0.43492261
fffe3600350038003100,0.3356866
fffe32003100370030003300,0.499793953
fffe33003000360031003700,0.4154
fffe32003700390035003900,0.801674048
fffe33003100340036003100,0.389933811
fffe31003900320033003500,0.59095
fffe31003600380039003800,0.290823173
fffe32003400380039003700,0.276078175
fffe32003200360036003300,0.562682101
fffe33003400300035003900,0.5835
fffe33003000370035003900,0.222483333
fffe3400350031003600,0.260186667
fffe3900380034003200,0.528486962
fffe31003300340033003500,0.570447569
fffe31003000330034003300,0.551858444
fffe33003300330037003600,0.7011
fffe33003100330039003700,0.212583333
fffe3900370032003700,0.192
fffe31003900320039003900,0.893436364
fffe32003300350031003800,0.8939
fffe32003200360037003500,0.431940013
fffe31003900320037003800,0.644842364
fffe31003400300030003900,0.327438161
fffe32003700350035003400,0.4896
fffe31003800390038003700,0.549943868
fffe32003900370034003600,0.542585751
fffe31003000340033003000,0.5599
fffe31003900310038003100,0.370169856
fffe31003300320033003700,0.407614487
fffe31003600360039003500,0.1863
fffe32003800310032003300,0.390983628
fffe31003500380037003300,0.291494113
fffe33003400300037003500,0.545917778
fffe3600330037003800,0.397806515
fffe31003000350038003500,0.276480708
fffe32003000310031003300,0.705187546
fffe3300380034003700,0.542312748
fffe31003500330030003500,0.473223333
fffe32003600310030003600,0.508681888
fffe33003000310035003300,0.375887059
fffe32003600370032003900,0.553236724
fffe31003000340030003200,0.586294403
fffe31003400350032003100,0.370133333
fffe31003700330031003100,0.384356535
fffe31003900390033003500,0.83568965
fffe3700330033003800,0.340152748
fffe3800360033003100,0.209288864
fffe31003600350030003600,0.2942
fffe32003700360030003500,0.710986291
fffe31003200340037003300,0.56427649
fffe33003300350038003200,0.421622971
fffe33003100360030003700,0.30112381
fffe3300310030003300,0.405253174
fffe31003200340039003200,0.8062
fffe32003900350036003700,0.4521
fffe32003200340039003400,0.481862977
fffe32003700300030003100,0.545076367
fffe3300390037003800,0.2582
fffe31003800340034003300,0.568568285
fffe3900300033003300,0.57231985
fffe33003000330038003700,0.624261136
fffe31003700350037003100,0.339297902
fffe370038003000,0.334036905
fffe3800350030003200,0.054641667
fffe33003200320038003300,0.523278571
fffe31003000390038003400,0.582051186
fffe31003000320037003000,0.473951563
fffe3600350038003500,0.22099779
fffe3200370037003000,0.7004
fffe31003400330035003700,0.1228
fffe31003200300035003600,0.7417
fffe31003400380032003700,0.1001
fffe32003800390031003200,0.792377727
fffe32003600330038003800,0.525007251
fffe32003000310038003700,0.729
fffe31003500380038003900,0.035180476
fffe31003400360039003800,0.426164826
fffe33003200360034003800,0.633375
fffe32003700300036003000,0.427895088
fffe32003600360035003700,0.55746451
fffe3900350030003900,0.657061538
fffe31003700390034003400,0.412263895
fffe31003500310039003900,0.7174
fffe31003200350036003800,0.557490554
fffe3900310031003200,0.359647845
fffe310035003100,0.900034286
fffe32003900360032003400,0.738925
fffe33003100330032003600,0.401590121
fffe3200340034003700,0.501918232
fffe32003600340039003200,0.356971017
fffe32003000300032003200,0.306516667
fffe31003100320030003400,0.580831043
fffe32003700320030003100,0.588325765
fffe32003700340031003100,0.231393462
fffe3300390036003700,0.543115228
fffe31003000330030003700,0.8585
fffe33003000370038003200,0.385909444
fffe31003200320030003000,0.628
fffe32003800390036003500,0.2432
fffe31003600340039003200,0.1518
fffe33003000370036003500,0.482564141
fffe31003100330039003600,0.297693939
fffe31003600380038003100,0.289516667
fffe31003900330031003300,0.462493575
fffe32003300310036003600,0.510957848
fffe33003200390030003500,0.412439499
fffe3400360030003000,0.4412
fffe31003200330038003600,0.489563712
fffe31003200390037003500,0.370362548
fffe32003600360032003200,0.407092857
fffe32003100300038003200,0.419351923
fffe3200300031003600,0.396173252
fffe3300350032003800,0.399724082
fffe31003900390032003000,0.5081
fffe33003200370039003900,0.486053077
fffe32003600380038003100,0.527507857
fffe32003700320038003700,0.460992174
fffe33003300350033003600,0.425404637
fffe31003200300038003300,0.255863413
fffe32003000310033003700,0.53469
fffe32003900380035003000,0.395364361
fffe31003900380033003600,0.1668
fffe32003000370034003300,0.549071025
fffe33003300350031003600,0.1572
fffe31003200330031003200,0.333269192
fffe320038003800,0.837627451
fffe31003100300037003100,0.77665
fffe31003500330035003600,0.339783383
fffe3500360035003600,0.541159327
fffe31003500320033003100,0.198442857
fffe31003500380033003800,0.592633333
fffe33003000390030003700,0.1979
fffe32003700340032003400,0.633056481
fffe3800310034003800,0.517046429
fffe31003600360036003000,0.2498
fffe3200330032003100,0.738754167
fffe3100320030003600,0.19662
fffe3800340038003000,0.142016667
fffe3400320037003400,0.431297619
fffe3700370038003800,0.567835262
fffe32003900390033003900,0.582400757
fffe3900380031003700,0.603499733
fffe33003100390032003300,0.400525895
fffe31003100340035003100,0.237523786
fffe31003600300034003700,0.406333333
fffe32003400380034003500,0.47246837
fffe31003000360036003700,0.440033333
fffe3600340037003700,0.526527916
fffe3500310030003000,0.29595004
fffe31003600300037003700,0.279355703
fffe31003000350038003300,0.0778
fffe32003600370031003900,0.818281667
fffe32003600390034003200,0.177811667
fffe32003900320034003100,0.3062
fffe32003600360030003200,0.333573333
fffe3100380030003800,0.252266162
fffe31003400310033003200,0.614245
fffe32003700320035003700,0.451895846
fffe390030003500,0.66085
fffe3300300038003300,0.546425843
fffe33003300310037003000,0.417691667
fffe32003000320031003100,0.337213333
fffe33003400390032003700,0.455917589
fffe33003300340039003300,0.6628
fffe32003300330035003300,0.746
fffe32003200300036003600,0.4660875
fffe31003200340032003000,0.361272626
fffe32003000350034003900,0.364966887
fffe31003900330035003600,0.370013401
fffe32003700370032003100,0.473
fffe3900390037003800,0.250842857
fffe350033003900,0.88775
fffe31003700380039003900,0.7025
fffe3500310037003200,0.579830569
fffe32003100350034003500,0.418951532
fffe3100350030003500,0.297136514
fffe32003500340035003700,0.1357
fffe32003100390039003300,0.286354477
fffe32003100360032003700,0.59755
fffe31003900370034003500,0.381961356
fffe32003900340031003500,0.1556
fffe31003400340035003600,0.386277778
fffe33003000350037003200,0.782466667
fffe31003200350034003900,0.056306667
fffe32003400300030003100,0.567378019
fffe33003100330033003700,0.1
fffe3800340035003700,0.212616239
fffe32003900330038003800,0.2925
fffe33003100300037003000,0.425968333
fffe32003600340036003600,0.336
fffe32003500320038003700,0.371534394
fffe31003500320038003100,0.582234144
fffe32003700310038003700,0.504483333
fffe31003700330035003600,0.379843665
fffe31003000320031003200,0.511988294
fffe31003100330034003800,0.544845519
fffe31003400350032003700,0.326260417
fffe31003900350038003600,0.434870965
fffe33003000330033003600,0.2452
fffe32003200310035003900,0.89784
fffe31003800320036003300,0.685383333
fffe32003700390031003200,0.555937247
fffe3900360031003000,0.261258603
fffe32003900340039003000,0.316545315
fffe33003200350031003100,0.40245574
fffe33003100380031003000,0.544516235
fffe32003900340035003700,0.572967325
fffe32003600340035003100,0.548100694
fffe31003500350031003700,0.85905329
fffe31003100330035003800,0.8073
fffe32003700370037003700,0.401355405
fffe32003500390036003800,0.382513381
fffe3700380037003600,0.485984337
fffe3500340038003900,0.556799228
fffe3700360038003800,0.762491667
fffe31003000310038003300,0.448629167
fffe31003100370035003200,0.383118524
fffe32003100300039003100,0.5586
fffe33003200370033003800,0.531891938
fffe3500320038003600,0.3243
fffe3100330034003100,0.418062921
fffe3500370037003400,0.384896138
fffe31003400340033003500,0.35653
fffe31003300360035003900,0.407522619
fffe31003100340036003600,0.514921595
fffe33003300370035003500,0.629447381
fffe3500310033003900,0.313384145
fffe33003100300032003800,0.549155303
fffe31003700330031003900,0.257125
fffe31003700360032003300,0.554245714
fffe33003400320039003000,0.620920307
fffe32003000320034003600,0.472767357
fffe3600340038003200,0.363086898
fffe33003100350030003300,0.47462
fffe32003900370031003100,0.887364286
fffe36003300,0.580895142
fffe32003300360032003000,0.332174334
fffe31003600320032003200,0.3482
fffe33003100360031003000,0.501978591
fffe32003000310033003100,0.504216667
fffe3300300034003900,0.262434113
fffe32003400300038003700,0.652148231
fffe3400300034003900,0.7102
fffe350033003400,0.665161364
fffe31003400360032003000,0.593680718
fffe32003700310030003700,0.398168426
fffe32003600310035003800,0.33273
fffe32003200340038003900,0.325020513
fffe3600300035003400,0.260464881
fffe31003200340035003800,0.372937533
fffe33003100330030003600,0.599043137
fffe3400340031003400,0.395380262
fffe31003500330037003900,0.553016889
fffe31003700370038003700,0.421375
fffe32003200350030003200,0.622814286
fffe31003000360033003400,0.470085
fffe33003200380039003600,0.534305556
fffe31003800350035003800,0.330763333
fffe32003000320033003000,0.6015332
fffe320036003300,0.332937917
fffe32003800340034003700,0.738544048
fffe31003400370034003500,0.893675
fffe3700380039003200,0.385925827
fffe3400300037003100,0.3287
fffe390039003200,0.7525
fffe3300340038003400,0.18295
fffe3100390039003200,0.627161875
fffe32003400350033003400,0.358767259
fffe32003300380033003600,0.2871
fffe32003900380033003900,0.36943539
fffe32003600350031003400,0.34639642
fffe33003300310039003600,0.612739117
fffe3200310037003800,0.608173025
fffe33003300370032003100,0.587233333
fffe3800370032003100,0.506822363
fffe3200340035003800,0.502670525
fffe31003000340035003800,0.2957
fffe3900310036003600,0.432846972
fffe31003600350034003600,0.41522
fffe33003000310033003500,0.6952
fffe31003500310034003500,0.447025
fffe3500320036003300,0.363545319
fffe33003200390034003700,0.211506667
fffe3500380039003500,0.170194444
fffe33003000340032003800,0.116211111
fffe32003400340038003300,0.249605694
fffe31003500340035003400,0.547087768
fffe31003900320037003700,0.469600919
fffe33003100320031003400,0.355569048
fffe31003300390031003900,0.468206826
fffe31003800350036003100,0.706523927
fffe3500360037003900,0.727583333
fffe31003000370032003100,0.498174349
fffe3700370032003700,0.274230135
fffe32003300390033003700,0.438972943
fffe33003300330031003900,0.670184826
fffe32003100330037003100,0.2456
fffe32003600310037003200,0.606931032
fffe3900380035003100,0.426745878
fffe32003000390033003800,0.294575278
fffe31003300320034003700,0.04154
fffe32003500320039003000,0.435463889
fffe31003400380038003900,0.410478141
fffe32003500300031003300,0.414975198
fffe31003900340036003800,0.3367
fffe3300310035003900,0.266630238
fffe31003200340032003100,0.588877778
fffe3100380030003500,0.63445
fffe31003800310035003000,0.534025479
fffe31003000390031003300,0.427113036
fffe3600380036003500,0.579370296
fffe32003300320033003200,0.382351667
fffe31003700340038003300,0.585750061
fffe3600340032003400,0.371232355
fffe31003600360039003300,0.410263095
fffe3500320035003200,0.430745554
fffe33003400380036003800,0.4811
fffe33003300390034003600,0.51620467
fffe32003500330032003500,0.588035781
fffe32003800310037003500,0.5636575
fffe32003800390036003300,0.554576905
fffe3700310037003600,0.637303306
fffe31003100380030003300,0.562552622
fffe32003800310038003200,0.2936
fffe3400330030003600,0.333458333
fffe32003600300033003900,0.425663095
fffe3700300033003800,0.322898276
fffe31003900360035003600,0.58775
fffe31003000390034003600,0.674
fffe32003100320038003800,0.57925
fffe31003900380031003700,0.751366667
fffe32003200380031003900,0.550095
fffe3100370035003000,0.342066875
fffe32003200320036003900,0.552722857
fffe3800330038003500,0.572488949
fffe3600330034003400,0.89027
fffe3400320033003400,0.468533333
fffe33003400340033003700,0.120708333
fffe32003900380030003700,0.399831322
fffe3200370039003100,0.2208
fffe32003300390032003000,0.448877778
fffe330038003100,0.376322786
fffe3900330033003200,0.398587827
fffe32003100390038003200,0.707457143
fffe340032003800,0.362846848
fffe32003100320034003600,0.4967
fffe31003400340039003600,0.277139444
fffe31003600360035003100,0.368405556
fffe3400330031003000,0.376269014
fffe31003700390035003500,0.46615
fffe3300360039003300,0.616882472
fffe32003300340039003600,0.46439215
fffe33003100300030003000,0.507151495
fffe32003800330031003900,0.601893682
fffe31003300320032003900,0.58194
fffe3600380034003600,0.39748335
fffe33003100310037003700,0.215144052
fffe3400300032003800,0.528332574
fffe3600320035003300,0.345674492
fffe32003100380032003900,0.387151104
fffe31003500380039003300,0.586385
fffe33003200370034003600,0.908835
fffe370037003600,0.733193333
fffe32003700310039003900,0.527293333
fffe33003400310037003600,0.716463914
fffe32003800300033003500,0.114085714
fffe3200320032003400,0.561292148
fffe31003900370038003400,0.61115
fffe31003600330033003200,0.390757706
fffe3300320033003400,0.563536282
fffe3800320033003900,0.337002952
fffe33003300370033003800,0.398466554
fffe33003100310030003000,0.586205952
fffe32003200330032003600,0.811849298
fffe31003200370038003600,0.530045725
fffe3100370036003000,0.362751515
fffe3100390032003500,0.590504241
fffe31003200360036003400,0.430886997
fffe3800300038003500,0.3507
fffe32003600330036003700,0.3276
fffe31003500330032003600,0.064151667
fffe32003000350032003400,0.6773
fffe33003300310035003700,0.304776659
fffe31003200330036003800,0.448905556
fffe31003800310039003000,0.635435897
fffe31003700380030003800,0.542645238
fffe31003100320036003600,0.479219481
fffe3500310032003600,0.19058
fffe3200330039003700,0.327100931
fffe3100330034003700,0.577209547
fffe3600310035003000,0.7621
fffe31003400390039003000,0.79095
fffe31003900390038003200,0.282
fffe31003200320033003100,0.244372778
fffe33003100380038003300,0.285536667
fffe3300390039003600,0.537808481
fffe32003600340030003000,0.426315873
fffe32003900330034003800,0.319536667
fffe31003800370036003900,0.407678155
fffe32003600360032003900,0.393089394
fffe33003400330039003700,0.559838214
fffe32003800360036003400,0.355262121
fffe3800310036003200,0.382931944
fffe3500300035003800,0.594476302
fffe33003300330035003300,0.203602869
fffe3300370031003100,0.241875128
fffe32003600340036003800,0.086855
fffe32003000350030003100,0.392225107
fffe32003600390039003000,0.476946452
fffe3500320037003700,0.588671731
fffe33003400310035003700,0.406915278
fffe32003200300032003500,0.37177
fffe32003900340032003400,0.545509125
fffe33003200360036003800,0.552385311
fffe31003000360039003800,0.537022651
fffe31003000340036003600,0.586724633
fffe3400380030003900,0.8271
fffe380035003200,0.39237798
fffe3900340035003600,0.478383391
fffe32003100360038003300,0.643411423
fffe3400330033003300,0.284537857
fffe3100350039003500,0.616573431
fffe3800300030003500,0.468200054
fffe32003600320032003800,0.374261795
fffe3400330035003700,0.431551455
fffe33003000370034003500,0.25833193
fffe31003100340035003300,0.27925
fffe32003800350038003000,0.378921132
fffe32003000330032003300,0.662080904
fffe32003600370030003200,0.2705
fffe31003300310032003400,0.425426833
fffe31003700340030003500,0.5852
fffe31003200390034003200,0.387184931
fffe390037003700,0.353854885
fffe31003400360033003500,0.242052778
fffe31003200310032003300,0.39720457
fffe32003400320032003900,0.544412599
fffe3700310038003700,0.272969048
fffe33003300360037003300,0.0474375
fffe32003600350031003000,0.639650928
fffe31003500380032003200,0.222148462
fffe32003000300036003000,0.417530769
fffe3200340031003900,0.48235
fffe32003200310032003600,0.699863333
fffe3600340037003000,0.45525
fffe31003300320038003900,0.3127
fffe33003300300032003000,0.587650387
fffe390032003100,0.478375196
fffe3400370035003400,0.260805263
fffe3900360036003600,0.719033788
fffe31003900360037003600,0.3067
fffe3500300036003100,0.5275
fffe3500360030003300,0.505115891
fffe32003100300038003100,0.389002683
fffe32003300310032003900,0.423812482
fffe33003000320031003000,0.570592273
fffe31003400390032003300,0.545351711
fffe380036003700,0.537636016
fffe31003300370031003300,0.477238095
fffe3100330036003700,0.3061
fffe3600340033003800,0.332769804
fffe32003300340035003100,0.2367
fffe32003100380038003700,0.553879981
fffe32003000380034003100,0.382770909
fffe3600300034003100,0.724573333
fffe31003500340036003900,0.597545371
fffe32003700390036003300,0.343339697
fffe31003400320030003800,0.602662496
fffe31003000340030003800,0.626883333
fffe3300330032003200,0.569376624
fffe3700380036003800,0.535975254
fffe33003300320039003200,0.3276425
fffe33003300300039003400,0.461666667
fffe33003200340039003000,0.555695573
fffe32003800330033003100,0.553755556
fffe31003300360037003000,0.60835
fffe31003300360032003700,0.570005556
fffe3600380035003800,0.734042179
fffe33003400360036003000,0.150265714
fffe32003800390030003800,0.371130554
fffe3900330037003300,0.4724
fffe32003600370035003500,0.640480059
fffe33003200360034003900,0.314708115
fffe31003200340032003400,0.584655509
fffe3300360038003000,0.389814894
fffe31003100300033003900,0.555958431
fffe3100390039003400,0.408506667
fffe32003000350037003700,0.1053
fffe31003500310031003600,0.2687
fffe33003300310036003000,0.600648525
fffe31003300330033003900,0.7509
fffe31003700340038003200,0.747066667
fffe3500350033003500,0.393130645
fffe3200390039003800,0.233788333
fffe3400380033003500,0.46577293
fffe3800370038003500,0.393549731
fffe32003700340039003100,0.41825562
fffe3500310033003400,0.564503729
fffe32003900380031003800,0.685100214
fffe33003300360031003400,0.776761905
fffe3500310031003500,0.22832
fffe3200330030003400,0.238793333
fffe33003000350038003700,0.7193425
fffe3800350030003100,0.391593333
fffe390034003900,0.4406625
fffe32003500350035003200,0.499387657
fffe33003300370037003700,0.754795
fffe3200370030003200,0.122205
fffe33003300300030003100,0.418525
fffe31003300340034003000,0.36641
fffe32003800360032003300,0.335727143
fffe33003200330035003900,0.58296333
fffe32003400300037003100,0.760208377
fffe32003500310034003500,0.650545833
fffe31003600320039003300,0.4613
fffe33003000350036003500,0.676367412
fffe32003400320030003400,0.396395473
fffe33003200340039003900,0.039603788
fffe3700310035003800,0.534059223
fffe31003400,0.227979615
fffe31003800340036003600,0.259217316
fffe32003500390035003700,0.2120375
fffe32003200340037003900,0.2291
fffe32003300310037003100,0.319145686
fffe32003800340030003400,0.5046
fffe33003300340034003200,0.405347576
fffe3900380035003000,0.253478886
fffe3400380033003200,0.591826332
fffe31003000320038003100,0.531992164
fffe33003400370031003800,0.0842
fffe32003500320034003800,0.526318718
fffe3700360033003200,0.383310567
fffe32003000380031003300,0.597316758
fffe31003900380034003800,0.41646498
fffe32003500320038003500,0.536334286
fffe34003700,0.552528669
fffe32003900350034003200,0.653773223
fffe3800310033003500,0.371099773
fffe3400360034003400,0.647179773
fffe32003600370037003500,0.1084
fffe32003800310033003400,0.278262121
fffe31003800390035003200,0.39593949
fffe32003500370032003100,0.502296078
fffe31003700340032003200,0.1545
fffe31003600350036003200,0.254549286
fffe31003400310039003000,0.201145455
fffe31003700350031003900,0.161061667
fffe32003400350036003700,0.586026648
fffe32003100330034003200,0.394915493
fffe31003100340031003700,0.15845
fffe31003400390037003900,0.2177
fffe32003700390030003300,0.579275463
fffe3800390038003300,0.53869
fffe31003500320033003600,0.558127779
fffe3600310039003700,0.577736275
fffe31003900310037003400,0.595193395
fffe3400320039003300,0.207380031
fffe31003500360036003300,0.607167948
fffe32003000380039003300,0.502062321
fffe31003800370038003600,0.701982929
fffe33003300320036003400,0.573500887
fffe3800340035003000,0.551018026
fffe3200320033003300,0.465317797
fffe32003800320035003900,0.105882143
fffe3400370036003400,0.253581905
fffe32003700300034003800,0.242491839
fffe3600300034003800,0.391474188
fffe32003600300035003000,0.642623333
fffe31003900370036003300,0.446064275
fffe3700350038003500,0.560012834
fffe32003300330031003800,0.565952554
fffe3400350033003200,0.248358333
fffe3700350035003100,0.552211349
fffe33003400340035003500,0.519303929
fffe31003600370033003900,0.4612325
fffe3200390035003100,0.186421755
fffe31003500340035003000,0.5819375
fffe31003400370038003300,0.565671607
fffe31003800310030003800,0.535939523
fffe3100360032003700,0.567802035
fffe33003200390033003000,0.412919156
fffe31003800300032003300,0.513599281
fffe32003000340030003100,0.539498133
fffe3600310039003300,0.3158
fffe32003800340039003000,0.59831
fffe31003600300031003500,0.1706
fffe310035003800,0.56149082
fffe31003300370035003500,0.898144286
fffe33003000350038003200,0.755709295
fffe31003000330035003900,0.446394359
fffe32003500360030003700,0.340902477
fffe32003900350037003000,0.41182125
fffe3500380038003300,0.295351287
fffe32003500370037003400,0.328
fffe32003000360030003900,0.220266905
fffe3900360031003900,0.4986
fffe3700330038003800,0.564013084
fffe32003800300035003100,0.594413259
fffe32003000300037003800,0.433075459
fffe3300350038003900,0.3344
fffe31003400320034003200,0.57119543
fffe3700320032003800,0.411388474
fffe32003200340039003100,0.717244167
fffe33003300380030003200,0.016176667
fffe31003600340032003900,0.360636667
fffe3700350039003900,0.160635417
fffe3300390039003200,0.460212427
fffe32003700330032003000,0.5097
fffe31003600330034003100,0.7439875
fffe33003300370031003600,0.351235557
fffe3300360031003300,0.411250282
fffe32003700360034003000,0.9015
fffe33003400300030003500,0.664391575
fffe32003000300038003800,0.333941944
fffe31003800380030003800,0.697162698
fffe31003200350036003000,0.22817193
fffe32003500380030003900,0.636452778
fffe31003100350037003100,0.575722
fffe33003300330038003700,0.619241726
fffe33003400380037003700,0.67919
fffe3100370030003000,0.52977244
fffe31003000320032003700,0.27101875
fffe32003200300034003300,0.366679286
fffe33003000310035003700,0.273065345
fffe31003800310033003900,0.460016667
fffe31003900390033003000,0.277834524
fffe3200380034003300,0.603513175
fffe3200330036003000,0.576759081
fffe3400370030003700,0.559154023
fffe33003200310030003300,0.638610507
fffe3300320038003800,0.343055
fffe31003400310033003300,0.400089424
fffe3200340031003800,0.52367381
fffe31003900310032003300,0.441998892
fffe32003500380038003500,0.56427133
fffe32003500350031003100,0.2486
fffe33003200360038003700,0.291131441
fffe32003500350038003300,0.5782441
fffe31003300390035003100,0.427545925
fffe32003400330039003200,0.404015798
fffe3600350038003700,0.43195619
fffe31003200350037003300,0.579022051
fffe33003200370037003900,0.21830097
fffe31003200360037003700,0.682634545
fffe32003700390034003500,0.272825094
fffe31003300310038003400,0.210915
fffe3100340032003100,0.769547316
fffe3200340035003900,0.2917
fffe33003300310032003800,0.4801
fffe32003000350031003800,0.5008
fffe31003200340037003700,0.178387778
fffe33003100330034003100,0.42245006
fffe32003800390031003100,0.112738095
fffe3800320034003600,0.7343
fffe32003100310031003100,0.609105884
fffe32003500310039003200,0.660106514
fffe3100350039003400,0.15825
fffe33003000370032003600,0.520168515
